asin,title,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,url,image_url,rating,seller_name,manufacturer
B07HFRSHHS,"Disney Colorbrain, The Ultimate Board Game for Families who Love Disney",,"A rainbow in your hands: in this Disney board game, all the questions can be answered with one or more of the 11 color cards in your hand.",,10.99,USD,,,"[""Toys & Games"", ""Games & Accessories""]",,https://images-na.ssl-images-amazon.com/images/I/51c6yOlxJLL.jpg,,,
B07CDGN1DV,"Elmer's Liquid Glitter Glue, Washable, Assorted Colors, 6 Ounces Each, 6 Count - Great for Making Slime (2064670)",,"Includes: 6-ounce bottles of red, green, and purple glitter glue.",,13.99,USD,,,"[""Toys & Games"", ""Arts & Crafts""]",,https://images-na.ssl-images-amazon.com/images/I/412I2kt9O9L.jpg,,,
B077Y3M7KZ,"Crayola My First Safety Scissors, Toddler Art Supplies, 3ct",,Includes 3 Kids’ Safety Scissors for “ouch-free” paper cutting.,,3.89,USD,,,"[""Toys & Games"", ""Arts & Crafts"", ""Drawing & Painting Supplies""]",,https://images-na.ssl-images-amazon.com/images/I/41BRRlJ7-kL.jpg,,,
B07QHFLD7H,What's In the Box,,Challenge your friends and family to blind guess what's inside the box.,,19.25,USD,,,"[""Toys & Games"", ""Games & Accessories""]",,https://images-na.ssl-images-amazon.com/images/I/41bYeHKE6PL.jpg,,,
B0097BZTRW,"Eureka Smile Faces Stickers, Small",,"192 count measure at 5/8"" in diameter and contain 4 sheets 48 stickers per sheet in each pack.",,10.49,USD,,,"[""Toys & Games"", ""Arts & Crafts"", ""Stickers""]",,https://images-na.ssl-images-amazon.com/images/I/619F-1do-oL.jpg,,,
B007XOY0UW,SET Junior Board Game,,Two games in one box A game that grows with your child.,,12.49,USD,,,"[""Toys & Games"", ""Games & Accessories"", ""Card Games""]",,https://images-na.ssl-images-amazon.com/images/I/61ZNcWOiOYL.jpg,,,
B00HM93K90,"Jada Venia 9.75""x7.75"" Piece of Heaven Light Box Insert with Crest",,Great Condition.,,11.99,USD,,,"[""Home & Kitchen"", ""Home D\u00e9cor"", ""Kids' Room D\u00e9cor"", ""Lamps & Lighting""]",,https://images-na.ssl-images-amazon.com/images/I/51Q%2BpAN5bNL.jpg,,,
B071RQDWX4,Urban Habitat Brooklyn Cotton Jacquard Duvet Cover Set Pink Full/Queen,,The Urban Habitat Brooklyn 7-Piece Duvet Cover set creates a charming space.,,100.99,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Duvet Covers & Sets"", ""Duvet Cover Sets""]",,https://images-na.ssl-images-amazon.com/images/I/61gxq6M%2BRDL.jpg,,,
B00GGZUMUQ,Rhode Island Novelty 21 Inch Rainbow Magic Ball Star Wand,,1 Rainbow Magic Flashing Ball Wand.,,16.99,USD,,,"[""Toys & Games"", ""Dress Up & Pretend Play"", ""Pretend Play""]",,https://images-na.ssl-images-amazon.com/images/I/41QjQ-gCBCL.jpg,,,
B07K8M4RCB,"AmazonBasics Kid's Comforter Set - Soft, Easy-Wash Microfiber - Full/Queen, Blue Scallop",,Full/Queen-size comforter measures 90 by 90 inches and includes 2x 20-by-26-inch shams.,,27.99,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Comforters & Sets"", ""Comforter Sets""]",,https://images-na.ssl-images-amazon.com/images/I/516kok1QYPL.jpg,,,
B0182Y20W6,Daron Skymarks Etihad 787-9 Airplane Model (1/200 Scale),,Skymarks models include display stand.,,41.53,USD,,,"[""Other""]",,https://images-na.ssl-images-amazon.com/images/I/31CkffFIOkL.jpg,,,
B00KNO9H9S,"Deep Walnut Finished Solid Oak Step Stool With Non Slip Pad on a Solid Tread 11 ½"" Tall",,Item Weight: 22.0 lb.,,121.55,USD,,,"[""Home & Kitchen"", ""Furniture"", ""Kids' Furniture"", ""Step Stools""]",,https://images-na.ssl-images-amazon.com/images/I/51FWf-Z8YsL.jpg,,,
B07GXMCWSP,"VTech Peppa Pig Scribbles & Sounds Doodle Board, Pink",,"Peppa Pig narrates this electronic doodle board, guiding young artists with ideas about what to draw or what letters to explore.",,19.99,USD,,,"[""Toys & Games"", ""Kids' Electronics"", ""Electronic Learning Toys""]",,https://images-na.ssl-images-amazon.com/images/I/418-kX05-lL.jpg,,,
B07N85T8TN,TAMASHII NATIONS Bandai Stage Act. 5 for Mechanics Stand Support (Clear),,Freely piece together the stage parts to create your ideal display stage.,,9.99,USD,,,"[""Other""]",,https://images-na.ssl-images-amazon.com/images/I/21NCjLyRZHL.jpg,,,
1633443450,Fantasy Flight Games Emerald Empire: The Essential Guide to Rokugan,,Detailed maps visualize the world of Rokugan like never before.,,46.49,USD,,,"[""Toys & Games"", ""Games & Accessories"", ""Card Games""]",,https://images-na.ssl-images-amazon.com/images/I/515%2BGuPxyVL.jpg,,,
B07WVW2KBN,Nickelodeon Sunny Day 100-Piece Coloring and Activity Set Bendon AS45456,,Officially licensed Nickelodeon product.,,9.41,USD,,,"[""Toys & Games"", ""Arts & Crafts""]",,https://images-na.ssl-images-amazon.com/images/I/61SpZEHotvL.jpg,,,
B07T2PBKPJ,"Disney Frozen 2, ""Elsa"" Cloud Pillow, 11"", Multi Color, 1 Count",,Features beautiful ice queen Elsa.,,24.5,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Sheets & Pillowcases"", ""Pillowcases""]",,https://images-na.ssl-images-amazon.com/images/I/41BZFwXjY2L.jpg,,,
B01MYE1J04,"Aurora World Inc., Lynx",,Part of the premium Miyoni collection of animals.,,12.35,USD,,,"[""Toys & Games"", ""Stuffed Animals & Plush Toys"", ""Stuffed Animals & Teddy Bears""]",,https://images-na.ssl-images-amazon.com/images/I/41I7t3dynYL.jpg,,,
B07H8XT2C8,"Lush Decor Llama Striped Quilt Reversible 4 Piece Kids Bedding Set, Twin, Pink and Turquoise",,"4 piece twin quilt set includes two decorative pillows, a reversible quilt with cacti pattern against a gray background on the back 86 x 68 inches and a matching sham 20 x 26 inches.",,79.23,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Quilts & Sets"", ""Quilt Sets""]",,https://images-na.ssl-images-amazon.com/images/I/41yG1TD5EAL.jpg,,,
B074KRS139,"MightySkins Skin Compatible with Self Balancing Mini Scooter Hover Board - Hippie Flowers | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove | Made in The USA",,"SET THE TREND: Show off your unique style with MightySkins for your Self Balancing Mini Scooter Hover Board Don’t like the Hippie Flowers skin We have hundreds of designs to choose from, so your Self Balancing Mini Scooter Hover Board will be as unique as you are.",,14.99,USD,,,"[""Sports & Outdoors"", ""Outdoor Recreation"", ""Skates, Skateboards & Scooters"", ""Scooters & Equipment"", ""Accessories""]",,https://images-na.ssl-images-amazon.com/images/I/51cE%2BGTSzeL.jpg,,,
B07VV6CTVG,"IZOD Double Plaid Sheet Set, Twin, Red/Blue",,"SIZE and PATTERN: Available in four color combinations: Double plaid in soft red and blue with a solid blue sheet set, Rutland with a solid white sheet set, Double Pinstripe Blue with a solid white sheet set, and Double Plaid Khaki/Gray with gray sheet set.",,21.02,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Sheets & Pillowcases"", ""Sheet & Pillowcase Sets""]",,https://images-na.ssl-images-amazon.com/images/I/51iyhto4y9L.jpg,,,
B07KPSSW81,Funko Pop! Disney: Aladdin Live Action - Prince Ali,,"From Aladdin live action, Prince Ali, as a stylized POP vinyl from Funko.",,7.1,USD,,,"[""Toys & Games"", ""Toy Figures & Playsets"", ""Action Figures""]",,https://images-na.ssl-images-amazon.com/images/I/41lp5upMxxL.jpg,,,
B075NV4PVY,LEGO City Dirt Road Pursuit 60172 Building Kit (297 Pieces),,297 pieces – Police 4x4 toy truck building set for boys and girls between the ages of 5 and 12.,,29.0,USD,,,"[""Toys & Games"", ""Building Toys""]",,https://images-na.ssl-images-amazon.com/images/I/61HHv7jgJwL.jpg,,,
B071H4HL2X,"hand2mind ETA Alphabet Letter Tiles, 278 Lowercase Tiles",,"278 tiles, 8-10 of each letter.",,14.95,USD,,,"[""Other""]",,https://images-na.ssl-images-amazon.com/images/I/31KKGd6tpdL.jpg,,,
B0787GT2T7,Hot Wheels Princess Leia Vehicle,,Choose from iconic characters and starships from Star Wars reimagined as Hot Wheels cars.,,10.01,USD,,,"[""Toys & Games"", ""Play Vehicles"", ""Toy Vehicles""]",,https://images-na.ssl-images-amazon.com/images/I/41-k8QqsR0L.jpg,,,
B00H5DXADE,Melissa & Doug Personalized Fire Chief Role Play Costume Dress-Up Set Costume,,"Dress-up-and-play set with everything a child needs to look the Part, plus exciting accessories to Spur imaginative play.",,30.29,USD,,,"[""Clothing, Shoes & Jewelry"", ""Costumes & Accessories"", ""Kids & Baby"", ""Girls"", ""Costumes""]",,https://images-na.ssl-images-amazon.com/images/I/41P3XwlRufL.jpg,,,
B07JGLC3HR,DIAMOND SELECT TOYS John Wick Vinimate,,Collect John Wick Walking pose with pistol and viggo tarasov with Switchblade.,,9.99,USD,,,"[""Toys & Games"", ""Novelty & Gag Toys""]",,https://images-na.ssl-images-amazon.com/images/I/31CPXRCDe-L.jpg,,,
B07CTWF191,Melissa & Doug Pretend Play Wooden Star Diner Restaurant With 40+ Accessories and Play Food,,Wooden diner play space with kitchen on one side and booth seating for two on the other.,,188.47,USD,,,"[""Toys & Games"", ""Dress Up & Pretend Play"", ""Pretend Play""]",,https://images-na.ssl-images-amazon.com/images/I/419xfCSLLZL.jpg,,,
B00D2QEAI2,Unicorns Unicorn Waterfall Sunset Jigsaw Puzzle,,100 Piece Puzzle.,,8.97,USD,,,"[""Toys & Games"", ""Puzzles"", ""Jigsaw Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/61cLJsF8jML.jpg,,,
B07GL5PHTR,Good Smile Steins; Gate: Kurisu Makise 1: 8 Scale PVC Figure,,"Her slim body, gorgeous body line and subtle yet detailed expression have all been converted from illustration into figure perfectly.",,89.82,USD,,,"[""Toys & Games"", ""Collectible Toys"", ""Statues, Bobbleheads & Busts"", ""Statues""]",,https://images-na.ssl-images-amazon.com/images/I/41D9NGZLiUL.jpg,,,
B071GCZZZG,Crazy Bonez Skull & Crossbones Wall Decoration,,"12"" x 16"" hanging skull and crossbones decoration.",,18.62,USD,,,"[""Home & Kitchen"", ""Home D\u00e9cor"", ""Home D\u00e9cor Accents"", ""Sculptures"", ""Wall Sculptures""]",,https://images-na.ssl-images-amazon.com/images/I/61pJO59rVJL.jpg,,,
B00KS0HR8A,MasterPieces Farmall Forever Red 1000 Piece Tin Box Jigsaw Puzzle by Charles Freitag,,Read about artist Charles Freitag and collect all his puzzles.,,14.71,USD,,,"[""Toys & Games"", ""Puzzles"", ""Jigsaw Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/418TC2oqAiL.jpg,,,
B07DFS2R7D,"Funko Pop Television: Power Rangers - Pink Ranger (No Helmet) Collectible Figure, Multicolor",,"From Power Rangers, Pink Ranger no helmet, as a stylized POP vinyl from Funko.",,8.78,USD,,,"[""Other""]",,https://images-na.ssl-images-amazon.com/images/I/41Bh%2B6AODnL.jpg,,,
B06VYCKBY4,The Learning Journey My First Big Floor Puzzle – Woodland Friends – 12-Piece Toddler Puzzle (2 x 1.5 feet) – Educational Gifts for Boys & Girls Ages 2 and Up,,"Designed to introduce problem-solving and encourage early language skills, this woodland-themed puzzle makes it fun to reach key developmental milestones.",,11.99,USD,,,"[""Toys & Games"", ""Puzzles"", ""Floor Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/61wKh17rEOL.jpg,,,
B00IBDWLOQ,Scientific Explorer Glow in The Dark Fun Lab Kids Science Experiment Kit,,"5 awesome glowing activities, including making glow in the dark slime and a human powered light bulb.",,8.56,USD,,,"[""Toys & Games"", ""Learning & Education"", ""Science Kits & Toys""]",,https://images-na.ssl-images-amazon.com/images/I/61fVuUxAAbL.jpg,,,
B00TKIBJFS,Team Associated 71013 T5M Clamping Front Axle,,Built For the Associated T5M.,,8.51,USD,,,"[""Toys & Games"", ""Hobbies"", ""Remote & App Controlled Vehicles & Parts"", ""Remote & App Controlled Vehicle Parts"", ""Power Plant & Driveline Systems"", ""Axles""]",,https://images-na.ssl-images-amazon.com/images/I/41giuP9f%2B4L.jpg,,,
B000AKB3JW,"Hollywood Makeup Center, Standard Packaging",,Hollywood Makeup Center is a complete kit with everything you need for almost any look.,,12.59,USD,,,"[""Beauty & Personal Care"", ""Makeup"", ""Makeup Sets""]",,https://images-na.ssl-images-amazon.com/images/I/41FRydmHcrL.jpg,,,
B004LT98GS,EuroGraphics Great Wave Kanagawa by Hokusai Puzzle (1000-Piece),,Great Condition.,,19.41,USD,,,"[""Toys & Games"", ""Puzzles"", ""Jigsaw Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/61QhmG-jHRL.jpg,,,
B07ZQXS74T,Craft-tastic - String Art Craft Kit - Makes 2 String Art Canvases - Tropical Edition with Flamingo & Pineapple Patterns,,2 ON-TREND PATTERNS ON FOAM CANVASES: This tropical take on the best-selling Craft-tastic String Art Kit features a bright flamingo and a cheery pineapple.,,19.98,USD,,,"[""Toys & Games"", ""Arts & Crafts"", ""Craft Kits""]",,https://images-na.ssl-images-amazon.com/images/I/51%2BOdhafi%2BL.jpg,,,
B00FA5RHLK,amscan Antler Glitter Plastic Fun Shades | Christmas Favor,,Features gold glitter frame with gleaming brown antlers on sides.,,6.99,USD,,,"[""Clothing, Shoes & Jewelry"", ""Costumes & Accessories"", ""Women"", ""Accessories""]",,https://images-na.ssl-images-amazon.com/images/I/41xQMiEoszL.jpg,,,
B06XGRBC7R,"MasterPieces Hershey's Shaped Collection Jigsaw Puzzle, Reese's, 500 Pieces",,500 pieces in finished 22 inch x 22 inch Reeses shaped puzzle.,,14.99,USD,,,"[""Toys & Games"", ""Puzzles"", ""Jigsaw Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/51uZX9KU5aL.jpg,,,
B071HG1NWZ,"Ceaco Disney Beauty and The Beast Jigsaw Puzzle, 550 Pieces",,Jigsaw puzzle featuring Beauty and the Beast made by Ceaco.,,18.99,USD,,,"[""Toys & Games"", ""Puzzles"", ""Jigsaw Puzzles""]",,https://images-na.ssl-images-amazon.com/images/I/510ZQ7QGePL.jpg,,,
B077F4RZRH,Gate Keeper Games Mother Earth Halfsies Dice - 7 die polyhedral dice Set - Land Green & Sea Blue - Gold Numbering,,Great Condition.,,11.41,USD,,,"[""Toys & Games"", ""Games & Accessories""]",,https://images-na.ssl-images-amazon.com/images/I/41djQVgsiYL.jpg,,,
B004LYKF5Q,"Surco Classic Carrom Board with Coins and Striker, 8mm Full Size",,Surco Ellora Carom Board.,,81.58,USD,,,"[""Toys & Games"", ""Games & Accessories"", ""Board Games""]",,https://images-na.ssl-images-amazon.com/images/I/51En03iImKL.jpg,,,
B0014NO17A,"Papo Marine Life Figure, White Shark",,PART OF THE AQUATIC ANIMALS - Sea creatures collection is not complete without this White Shark figure.,,11.1,USD,,,"[""Toys & Games"", ""Toy Figures & Playsets"", ""Action Figures""]",,https://images-na.ssl-images-amazon.com/images/I/31vKaEqevZL.jpg,,,
B082X1DFQC,"Valentine's Day Favor,""Hedge Hugs"" White Square Pom Pom Pillow",,"1 white square Valentine's Day ""party favor Hedge Hug"" pom pom pillow.",,10.02,USD,,,"[""Toys & Games"", ""Party Supplies"", ""Party Favors""]",,https://images-na.ssl-images-amazon.com/images/I/51PwrmZbMyL.jpg,,,
B01N3ABOYI,"Rubie's Justice League Child's Superman Costume, Large",,"Officially licensed Justice League Child's Superman Costume, look for authentic DC Comics trademark on packaging and labels.",,20.98,USD,,,"[""Toys & Games"", ""Dress Up & Pretend Play"", ""Costumes""]",,https://images-na.ssl-images-amazon.com/images/I/51v7jg7dcJL.jpg,,,
B000F9ZG14,"Center Enterprise CE916""Tangram Parts"" Stamp (Pack of 5)",,High quality stamp impressions.,,6.43,USD,,,"[""Toys & Games"", ""Arts & Crafts""]",,https://images-na.ssl-images-amazon.com/images/I/41uYboJuMrL.jpg,,,
B07TZMZK6J,Funko Pop! Marvel: Avengers Endgame - Iron Spider with Nano Gauntlet,,"From Avengers Endgame, iron spider with Nano gauntlet, as a stylized POP vinyl from Funko.",,9.95,USD,,,"[""Other""]",,https://images-na.ssl-images-amazon.com/images/I/41NqvNnvYrL.jpg,,,
B079SR1C4M,BRIO World - 33918 Smart Railway Workshop | 3 Piece Toy Train Accessory for Kids Ages 3 and Up,,"Compatibility - As your child develops, so can their railway play as the Smart Railway Workshop is compatible with all other BRIO railway toys.",,64.76,USD,,,"[""Toys & Games"", ""Play Vehicles"", ""Play Trains & Railway Sets"", ""Train Sets""]",,https://images-na.ssl-images-amazon.com/images/I/51yxtaN-ayL.jpg,,,
B00BU2GELQ,"""New York Yankees Major League Baseball Collection"" Loot Bags, Party Favor",,"Matches our other items in the ""new York Yankees major League baseball"" Collection.",,5.23,USD,,,"[""Toys & Games"", ""Party Supplies"", ""Party Favors""]",,https://images-na.ssl-images-amazon.com/images/I/51llM4YeNtL.jpg,,,
B00D43EXOY,One Grace Place Terrific Tie Dye Full Sheet Set,,"Includes fitted sheet, flat sheet, 2 standard pillowcases.",,252.85,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Sheets & Pillowcases"", ""Sheet & Pillowcase Sets""]",,https://images-na.ssl-images-amazon.com/images/I/518IVP8aICL.jpg,,,
B078J4FSS9,"Fashion Angels S. Lab Magic Sequin Pouch 77041 - Tiger/Fierce, Multi",,ADD A LITTLE MAGIC TO YOUR LIFE with this must-have Sequin pouch.,,5.05,USD,,,"[""Toys & Games"", ""Stuffed Animals & Plush Toys""]",,https://images-na.ssl-images-amazon.com/images/I/51YS4NFH0WL.jpg,,,
B00JM3VEE2,T.S. Shure Rubber Band Powered Rescue Flier Model Plane Kit,,The Rescue Flier plane has a 17 inch Wing Span and flies over 30 feet.,,9.99,USD,,,"[""Toys & Games"", ""Learning & Education""]",,https://images-na.ssl-images-amazon.com/images/I/51TK4thg68L.jpg,,,
B0000BYMH6,"Us-Games Uncoated Economy Foam Ball, 6-Inch",,"Soft, lightweight balls for a variety of indoor activities.",,7.78,USD,,,"[""Sports & Outdoors"", ""Sports & Fitness"", ""Leisure Sports & Game Room"", ""Outdoor Games & Activities"", ""Balls"", ""Playground Balls""]",,https://images-na.ssl-images-amazon.com/images/I/31SvmcUfjSL.jpg,,,
B07N2YFYWF,"The Kids Room By Stupell Grey and Navy Superhero Rules Typography Wall Plaque Art, 7 x 17, Proudly Made in USA",,5 x 17 Inches.,,16.93,USD,,,"[""Baby Products"", ""Nursery"", ""D\u00e9cor"", ""Wall D\u00e9cor"", ""Wall Plaques""]",,https://images-na.ssl-images-amazon.com/images/I/312E%2Br3RMRL.jpg,,,
B00XRUESKI,Kotobukiya Frame Arms Girl: Stylet Plastic Model Kit,,Fun to build and display.,,44.6,USD,,,"[""Toys & Games"", ""Hobbies""]",,https://images-na.ssl-images-amazon.com/images/I/413OtmgLkRL.jpg,,,
B01EGW403K,"KidKraft Storage Bin, Natural",,"Five separate bins for toys, shoes, and games.",,47.99,USD,,,"[""Home & Kitchen"", ""Furniture"", ""Kids' Furniture"", ""Bookcases, Cabinets & Shelves""]",,https://images-na.ssl-images-amazon.com/images/I/41GUrevlLML.jpg,,,
B00FF2XCBW,"Way Basics Extra Large Stackable LP Album Shelf vinyl record storage, White",,PERFECT FOR LP OR RECORD ALBUM STORAGE - Fits 65-70 vinyl records; Interior Dimensions inch: 12.9 Depth x 13.4 Width x 13.4 Height; Exterior: 13.4 Depth x 15 Width x 15 Height.,,26.24,USD,,,"[""Home & Kitchen"", ""Furniture"", ""Kids' Furniture""]",,https://images-na.ssl-images-amazon.com/images/I/61RI5FcC4GL.jpg,,,
B07Q57WHFD,"Llorens 11"" Soft Body Crying Baby Doll Emma",,Baby girl Emma has a sweet face that closely resembles a baby new to the world.,,44.99,USD,,,"[""Toys & Games"", ""Dolls & Accessories"", ""Dolls""]",,https://images-na.ssl-images-amazon.com/images/I/31pJQZtzv6L.jpg,,,
B01LWVQ56Z,"Intelligent Design Waterfall Comforter Set Twin/Twin XL Size - Grey, Ruffles – 4 Piece Bed Sets – Ultra Soft Microfiber Teen Bedding for Girls Bedroom",,"Comforter/Sham: 100% polyester solid microfiber with ruffles, brushed microfiber reverse, 200 gram polyester filling Pillow: polyester cover and polyester filling.",,46.34,USD,,,"[""Home & Kitchen"", ""Bedding"", ""Kids' Bedding"", ""Comforters & Sets"", ""Comforter Sets""]",,https://images-na.ssl-images-amazon.com/images/I/41ptTvheAiL.jpg,,,
